objectid,filename,format,title,title_ar,script_en,script_ar,description,description_ar,creator,creator_ar,date,date_note,subject,subject_ar,material,material_ar,technique,technique_ar,content_en,content_ar,dimensions,language,type,inscription,piece_number,sort_order,source_file,additional_files,instagram,file_matched
gls-111,111GLS_45X45.JPG,image/jpeg,Say: I seek refuge in the Lord of people (An-Nas),قل أعوذ برب الناس,Thuluth,خط الثلث,Painting on glass. The inscription “Say: I seek refuge in the Lord of people (An-Nas)” is written in Thuluth. Dated 2021. Dimensions: 45 × 45 cm.,رسم على الزجاج. نقش «قل أعوذ برب الناس» مكتوب بخط الثلث. أُنجز عام ٢٠٢١. المقاس: 45 × 45 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2021,,Glass; Text; Calligraphy; Thuluth,زجاج؛ خط؛ خط عربي؛ خط الثلث,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,45 × 45 cm,ara; eng,Image;StillImage,قل اعوذ برب الناس,111,190,glass acrylic/111GLS_45X45.JPG,,no,yes
gls-114,114GLS_55X55.JPG,image/jpeg,This is from the grace of my Lord,هذا من فضل ربي,Foliated Kufic,كوفي مزهر,Painting on glass. The inscription “This is from the grace of my Lord” is written in Foliated Kufic. Dimensions: 55 × 55 cm.,رسم على الزجاج. نقش «هذا من فضل ربي» مكتوب بالكوفي المزهر. المقاس: 55 × 55 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Foliated Kufic,زجاج؛ خط؛ خط عربي؛ كوفي مزهر,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,55 × 55 cm,ara; eng,Image;StillImage,هذا من فضل ربي,114,191,glass acrylic/114GLS_55X55.JPG,,no,yes
gls-115,115GLS_43X57.JPG,image/jpeg,We shall turn you to a qibla that will please you,فلنولينك قبلة ترضاها قد نرى تقلب وجهك في السماء,Kufic,كوفي,Painting on glass. The inscription “We shall turn you to a qibla that will please you” is written in Kufic. Dimensions: 43 × 57 cm.,رسم على الزجاج. نقش «فلنولينك قبلة ترضاها قد نرى تقلب وجهك في السماء» مكتوب بالكوفي. المقاس: 43 × 57 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Kufic,زجاج؛ خط؛ خط عربي؛ كوفي,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,43 × 57 cm,ara; eng,Image;StillImage,فلنولينك قبلة ترضاها قد نرى تقلب وجهك في السماء,115,192,glass acrylic/115GLS_43X57.JPG,,no,yes
gls-116,116GLS_58X58.JPG,image/jpeg,This is from the grace of my Lord,هذا من فضل ربي,Foliated Kufic,كوفي مزهر,Painting on glass. The inscription “This is from the grace of my Lord” is written in Foliated Kufic. Dated 2004. Dimensions: 58 × 58 cm.,رسم على الزجاج. نقش «هذا من فضل ربي» مكتوب بالكوفي المزهر. أُنجز عام ٢٠٠٤. المقاس: 58 × 58 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2004,,Glass; Text; Calligraphy; Foliated Kufic,زجاج؛ خط؛ خط عربي؛ كوفي مزهر,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,58 × 58 cm,ara; eng,Image;StillImage,هذا من فضل ربي,116,193,glass acrylic/116GLS_58X58.JPG,,no,yes
gls-117,117GLS_72X42.JPG,image/jpeg,"In the name of God, the Most Gracious, the Most Merciful",بسم الله الرحمن الرحيم,Geometric Kufic,كوفي هندسي,"Painting on glass. The inscription “In the name of God, the Most Gracious, the Most Merciful” is written in Geometric Kufic. Dimensions: 72 × 42 cm.",رسم على الزجاج. نقش «بسم الله الرحمن الرحيم» مكتوب بالكوفي الهندسي. المقاس: 72 × 42 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Geometric Kufic,زجاج؛ خط؛ خط عربي؛ كوفي هندسي,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,72 × 42 cm,ara; eng,Image;StillImage,بسم الله الرحمن الرحيم,117,194,glass acrylic/117GLS_72X42.JPG,,no,yes
gls-118,118GLS_90X53.JPG,image/jpeg,Resolves come according to the people of resolve (Al-Mutanabbi),على قدر أهل العزم تأتي العزائم وتأتي على قدر الكرام المكارم,Naskh,خط النسخ,Painting on glass. The inscription “Resolves come according to the people of resolve (Al-Mutanabbi)” is written in Naskh. Dimensions: 90 × 53 cm.,رسم على الزجاج. نقش «على قدر أهل العزم تأتي العزائم وتأتي على قدر الكرام المكارم» مكتوب بخط النسخ. المقاس: 90 × 53 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Naskh,زجاج؛ خط؛ خط عربي؛ خط النسخ,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,90 × 53 cm,ara; eng,Image;StillImage,على قدر اهل العزائم تأتي العزائم وتأتي على قدر الكرام المكارم,118,195,glass acrylic/118GLS_90X53.JPG,,no,yes
gls-119,119GLS_80X40.JPG,image/jpeg,Has the time not come for those who have believed that their hearts should humble at the remembrance of God and what has come down of the truth?,ألم يأن للذين آمنوا أن تخشع قلوبهم لذكر الله وما نزل من الحق,Naskh,خط النسخ,Painting on glass. The inscription “Has the time not come for those who have believed that their hearts should humble at the remembrance of God and what has come down of the truth?” is written in Naskh. Dimensions: 80 × 40 cm.,رسم على الزجاج. نقش «ألم يأن للذين آمنوا أن تخشع قلوبهم لذكر الله وما نزل من الحق» مكتوب بخط النسخ. المقاس: 80 × 40 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Naskh,زجاج؛ خط؛ خط عربي؛ خط النسخ,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,80 × 40 cm,ara; eng,Image;StillImage,ألم يأن للذين امنوا ان تخشع قلوبهم لذكر الله وما نزل من الحق,119,196,glass acrylic/119GLS_80X40.JPG,,no,yes
gls-120,120GLS_80X40.JPG,image/jpeg,Has the time not come for those who have believed that their hearts should humble at the remembrance of God and what has come down of the truth?,ألم يأن للذين آمنوا أن تخشع قلوبهم لذكر الله وما نزل من الحق,Naskh,خط النسخ,Painting on glass. The inscription “Has the time not come for those who have believed that their hearts should humble at the remembrance of God and what has come down of the truth?” is written in Naskh. Dimensions: 80 × 40 cm.,رسم على الزجاج. نقش «ألم يأن للذين آمنوا أن تخشع قلوبهم لذكر الله وما نزل من الحق» مكتوب بخط النسخ. المقاس: 80 × 40 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Naskh,زجاج؛ خط؛ خط عربي؛ خط النسخ,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,80 × 40 cm,ara; eng,Image;StillImage,ألم يأن للذين امنوا ان تخشع قلوبهم لذكر الله وما نزل من الحق,120,197,glass acrylic/120GLS_80X40.JPG,,no,yes
gls-121,121GLS_80X40.JPG,image/jpeg,Has the time not come for those who have believed that their hearts should humble at the remembrance of God and what has come down of the truth?,ألم يأن للذين آمنوا أن تخشع قلوبهم لذكر الله وما نزل من الحق,Naskh,خط النسخ,Painting on glass. The inscription “Has the time not come for those who have believed that their hearts should humble at the remembrance of God and what has come down of the truth?” is written in Naskh. Dimensions: 80 × 40 cm.,رسم على الزجاج. نقش «ألم يأن للذين آمنوا أن تخشع قلوبهم لذكر الله وما نزل من الحق» مكتوب بخط النسخ. المقاس: 80 × 40 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Naskh,زجاج؛ خط؛ خط عربي؛ خط النسخ,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,80 × 40 cm,ara; eng,Image;StillImage,ألم يأن للذين امنوا ان تخشع قلوبهم لذكر الله وما نزل من الحق,121,198,glass acrylic/121GLS_80X40.JPG,,yes,yes
gls-122,122GLS_93X44.JPG,image/jpeg,"In the name of God, I ask You for the good of entering and the good of leaving…",بسم الله اللهم إني أسألك خير المولج وخير المخرج بسم الله ولجنا وبسم الله خرجنا وعلى الله ربنا توكلنا,Thuluth,خط الثلث,"Painting on glass. The inscription “In the name of God, I ask You for the good of entering and the good of leaving…” is written in Thuluth. Dimensions: 93 × 44 cm. Full inscription is given in Arabic.",رسم على الزجاج. نقش «بسم الله اللهم إني أسألك خير المولج وخير المخرج بسم الله ولجنا وبسم الله خرجنا وعلى الله ربنا توكلنا» مكتوب بخط الثلث. المقاس: 93 × 44 سم. النص الكامل: بسم الله اللهم اني اسألك خير المولج وخير المخرج بسم الله ولجنا وبسم الله خرجنا وعلى الله ربنا توكلنا,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Thuluth,زجاج؛ خط؛ خط عربي؛ خط الثلث,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,93 × 44 cm,ara; eng,Image;StillImage,بسم الله اللهم اني اسألك خير المولج وخير المخرج بسم الله ولجنا وبسم الله خرجنا وعلى الله ربنا توكلنا,122,199,glass acrylic/122GLS_93X44.JPG,,no,yes
gls-123,123GLS_116X35.JPG,image/jpeg,"He is God, the Creator, the Inventor, the Fashioner; to Him belong the most beautiful names",هو الله الخالق البارئ المصور له الأسماء الحسنى له ما في السموات والأرض,Thuluth,خط الثلث,"Painting on glass. The inscription “He is God, the Creator, the Inventor, the Fashioner; to Him belong the most beautiful names” is written in Thuluth. Dimensions: 116 × 35 cm.",رسم على الزجاج. نقش «هو الله الخالق البارئ المصور له الأسماء الحسنى له ما في السموات والأرض» مكتوب بخط الثلث. المقاس: 116 × 35 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Thuluth,زجاج؛ خط؛ خط عربي؛ خط الثلث,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,116 × 35 cm,ara; eng,Image;StillImage,هو الله الخالق البارئ المصور له الاسماء الحسنى له ما في السموات والارض,123,200,glass acrylic/123GLS_116X35.JPG,,no,yes
gls-124,124GLS_62X40.JPG,image/jpeg,"O God, I seek refuge in You from male and female evil… Praise be to God who removed harm from me and gave me health",اللهم إني أعوذ بك من الخبث والخبائث، غفرانك، الحمد لله الذي أذهب عني الأذى وعافاني,Naskh,خط النسخ,"Painting on glass. The inscription “O God, I seek refuge in You from male and female evil… Praise be to God who removed harm from me and gave me health” is written in Naskh. Dimensions: 62 × 40 cm.",رسم على الزجاج. نقش «اللهم إني أعوذ بك من الخبث والخبائث، غفرانك، الحمد لله الذي أذهب عني الأذى وعافاني» مكتوب بخط النسخ. المقاس: 62 × 40 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Naskh,زجاج؛ خط؛ خط عربي؛ خط النسخ,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,62 × 40 cm,ara; eng,Image;StillImage,اللهم اني اعوذ بك من الخبث والخبائث غفرانك الحمدلله الذي اذهب عني الأذى وعفاني,124,201,glass acrylic/124GLS_62X40.JPG,,no,yes
gls-126,126GLS_81X33.JPG,image/jpeg,"Glory be to God, praise be to God, there is no god but God, God is Greatest",سبحان الله — الحمد لله — لا إله إلا الله — الله أكبر,Kufic,كوفي,"Painting on glass. The inscription “Glory be to God, praise be to God, there is no god but God, God is Greatest” is written in Kufic. Dated 2017. Dimensions: 81 × 33 cm.",رسم على الزجاج. نقش «سبحان الله — الحمد لله — لا إله إلا الله — الله أكبر» مكتوب بالكوفي. أُنجز عام ٢٠١٧. المقاس: 81 × 33 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2017,,Glass; Text; Calligraphy; Kufic,زجاج؛ خط؛ خط عربي؛ كوفي,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,81 × 33 cm,ara; eng,Image;StillImage,سبحان الله - الحمدلله - لااله الا الله - الله اكبر,126,202,glass acrylic/126GLS_81X33.JPG,,no,yes
gls-127,127GLS_77X45.JPG,image/jpeg,"In the name of God, the Most Gracious, the Most Merciful",بسم الله الرحمن الرحيم,Geometric Kufic,كوفي هندسي,"Painting on glass. The inscription “In the name of God, the Most Gracious, the Most Merciful” is written in Geometric Kufic. Dated 2002. Dimensions: 77 × 45 cm.",رسم على الزجاج. نقش «بسم الله الرحمن الرحيم» مكتوب بالكوفي الهندسي. أُنجز عام ٢٠٠٢. المقاس: 77 × 45 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2002,,Glass; Text; Calligraphy; Geometric Kufic,زجاج؛ خط؛ خط عربي؛ كوفي هندسي,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,77 × 45 cm,ara; eng,Image;StillImage,بسم الله الرحمن الرحيم,127,203,glass acrylic/127GLS_77X45.JPG,,no,yes
gls-128,128GLS_56X56.JPG,image/jpeg,This is from the grace of my Lord,هذا من فضل ربي,Foliated Kufic,كوفي مزهر,Painting on glass. The inscription “This is from the grace of my Lord” is written in Foliated Kufic. Dimensions: 56 × 56 cm.,رسم على الزجاج. نقش «هذا من فضل ربي» مكتوب بالكوفي المزهر. المقاس: 56 × 56 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Foliated Kufic,زجاج؛ خط؛ خط عربي؛ كوفي مزهر,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,56 × 56 cm,ara; eng,Image;StillImage,هذا من فضل ربي,128,204,glass acrylic/128GLS_56X56.JPG,,no,yes
gls-129,129GLS_75X35.JPG,image/jpeg,"In the name of God, what God wills",بسم الله ما شاء الله,Thuluth,خط الثلث,"Painting on glass. The inscription “In the name of God, what God wills” is written in Thuluth. Dated 2002. Dimensions: 75 × 35 cm.",رسم على الزجاج. نقش «بسم الله ما شاء الله» مكتوب بخط الثلث. أُنجز عام ٢٠٠٢. المقاس: 75 × 35 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2002,,Glass; Text; Calligraphy; Thuluth,زجاج؛ خط؛ خط عربي؛ خط الثلث,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,75 × 35 cm,ara; eng,Image;StillImage,بسم الله ماشاء الله,129,205,glass acrylic/129GLS_75X35.JPG,,no,yes
gls-131,131GLS_42X56.JPG,image/jpeg,Do not grieve; God is with us,لا تحزن إن الله معنا,Naskh,خط النسخ,Painting on glass. The inscription “Do not grieve; God is with us” is written in Naskh. Dimensions: 42 × 56 cm.,رسم على الزجاج. نقش «لا تحزن إن الله معنا» مكتوب بخط النسخ. المقاس: 42 × 56 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Naskh,زجاج؛ خط؛ خط عربي؛ خط النسخ,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,42 × 56 cm,ara; eng,Image;StillImage,لا تحزن إن الله معنا,131,206,glass acrylic/131GLS_42X56.JPG,,no,yes
gls-132,132GLS_99X45.JPG,image/jpeg,"My Lord, increase me in knowledge",وقل ربي زدني علماً,Foliated Kufic,كوفي مزهر,"Painting on glass. The inscription “My Lord, increase me in knowledge” is written in Foliated Kufic. Dimensions: 99 × 45 cm.",رسم على الزجاج. نقش «وقل ربي زدني علماً» مكتوب بالكوفي المزهر. المقاس: 99 × 45 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Glass; Text; Calligraphy; Foliated Kufic,زجاج؛ خط؛ خط عربي؛ كوفي مزهر,Glass,زجاج,Painting on glass,رسم على الزجاج,Text,خط,99 × 45 cm,ara; eng,Image;StillImage,وقل ربي زدني علما,132,207,glass acrylic/132GLS_99X45.JPG,,no,yes
